
Dos 100000 pacotes recebidos:
Pacote #46872 <0> OK
Pacote #46873 <0> OK
Pacote #46874 <0> OK
Pacote #46875 <0> OK
Pacote #46876 <0> OK
Pacote #46877 <0> OK
Pacote #46878 <0> OK
Pacote #46879 <0> OK
Pacote #46880 <0> OK
Pacote #46881 <0> OK
Pacote #46882 <0> OK
Pacote #46883 <0> OK
Pacote #46884 <0> OK
Pacote #46885 <0> OK
Pacote #46886 <0> OK
Pacote #46887 <0> OK
Pacote #46888 <0> OK
Pacote #46889 <0> OK
Pacote #46890 <0> OK
Pacote #46891 <0> OK
Pacote #46892 <0> OK
Pacote #46893 <0> OK
Pacote #46894 <0> OK
Pacote #46895 <0> OK
Pacote #46896 <0> OK
Pacote #46897 <0> OK
Pacote #46898 <0> OK
Pacote #46899 <0> OK
Pacote #46900 <0> OK
Pacote #46901 <0> OK
Pacote #46902 <0> OK
Pacote #46903 <0> OK
Pacote #46904 <0> OK
Pacote #46905 <0> OK
Pacote #46906 <0> OK
Pacote #46907 <0> OK
Pacote #46908 <0> OK
Pacote #46909 <0> OK
Pacote #46910 <0> OK
Pacote #46911 <0> OK
Pacote #46912 <0> OK
Pacote #46913 <0> OK
Pacote #46914 <0> OK
Pacote #46915 <0> OK
Pacote #46916 <0> OK
Pacote #46917 <0> OK
Pacote #46918 <0> OK
Pacote #46919 <0> OK
Pacote #46920 <0> OK
Pacote #46921 <0> OK
Pacote #46922 <0> OK
Pacote #46923 <0> OK
Pacote #46924 <0> OK
Pacote #46925 <0> OK
Pacote #46926 <0> OK
Pacote #46927 <0> OK
Pacote #46928 <0> OK
Pacote #46929 <0> OK
Pacote #46930 <0> OK
Pacote #46931 <0> OK
Pacote #46932 <0> OK
Pacote #46933 <0> OK
Pacote #46934 <0> OK
Pacote #46935 <0> OK
Pacote #46936 <0> OK
Pacote #46937 <0> OK
Pacote #46938 <0> OK
Pacote #46939 <0> OK
Pacote #46940 <0> OK
Pacote #46941 <0> OK
Pacote #46942 <0> OK
Pacote #46943 <0> OK
Pacote #46944 <0> OK
Pacote #46945 <0> OK
Pacote #46946 <0> OK
Pacote #46947 <0> OK
Pacote #46948 <0> OK
Pacote #46949 <0> OK
Pacote #46950 <0> OK
Pacote #46951 <0> OK
Pacote #46952 <0> OK
Pacote #46953 <0> OK
Pacote #46954 <0> OK
Pacote #46955 <0> OK
Pacote #46956 <0> OK
Pacote #46957 <0> OK
Pacote #46958 <0> OK
Pacote #46959 <0> OK
Pacote #46960 <0> OK
Pacote #46961 <0> OK
Pacote #46962 <0> OK
Pacote #46963 <0> OK
Pacote #46964 <0> OK
Pacote #46965 <0> OK
Pacote #46966 <0> OK
Pacote #46967 <0> OK
Pacote #46968 <0> OK
Pacote #46969 <0> OK
Pacote #46970 <0> OK
Pacote #46971 <0> OK
Pacote #46972 <0> OK
Pacote #46973 <0> OK
Pacote #46974 <0> OK
Pacote #46975 <0> OK
Pacote #46976 <0> OK
Pacote #46977 <0> OK
Pacote #46978 <0> OK
Pacote #46979 <0> OK
Pacote #46980 <0> OK
Pacote #46981 <0> OK
Pacote #46982 <0> OK
Pacote #46983 <0> OK
Pacote #46984 <0> OK
Pacote #46985 <0> OK
Pacote #46986 <0> OK
Pacote #46987 <0> OK
Pacote #46988 <0> OK
Pacote #46989 <0> OK
Pacote #46990 <0> OK
Pacote #46991 <0> OK
Pacote #46992 <0> OK
Pacote #46993 <0> OK
Pacote #46994 <0> OK
Pacote #46995 <0> OK
Pacote #46996 <0> OK
Pacote #46997 <0> OK
Pacote #46998 <0> OK
Pacote #46999 <0> OK
Pacote #47000 <0> OK
Pacote #47001 <0> OK
Pacote #47002 <0> OK
Pacote #47003 <0> OK
Pacote #47004 <0> OK
Pacote #47005 <0> OK
Pacote #47006 <0> OK
Pacote #47007 <0> OK
Pacote #47008 <0> OK
Pacote #47009 <0> OK
Pacote #47010 <0> OK
Pacote #47011 <0> OK
Pacote #47012 <0> OK
Pacote #47013 <0> OK
Pacote #47014 <0> OK
Pacote #47015 <0> OK
Pacote #47016 <0> OK
Pacote #47017 <0> OK
Pacote #47018 <0> OK
Pacote #47019 <0> OK
Pacote #47020 <0> OK
Pacote #47021 <0> OK
Pacote #47022 <0> OK
Pacote #47023 <0> OK
Pacote #47024 <0> OK
Pacote #47025 <0> OK
Pacote #47026 <0> OK
Pacote #47027 <0> OK
Pacote #47028 <0> OK
Pacote #47029 <0> OK
Pacote #47030 <0> OK
Pacote #47031 <0> OK
Pacote #47032 <0> OK
Pacote #47033 <0> OK
Pacote #47034 <0> OK
Pacote #47035 <0> OK
Pacote #47036 <0> OK
Pacote #47037 <0> OK
Pacote #47038 <0> OK
Pacote #47039 <0> OK
Pacote #47040 <0> OK
Pacote #47041 <0> OK
Pacote #47042 <0> OK
Pacote #47043 <0> OK
Pacote #47044 <0> OK
Pacote #47045 <0> OK
Pacote #47046 <0> OK
Pacote #47047 <0> OK
Pacote #47048 <0> OK
Pacote #47049 <0> OK
Pacote #47050 <0> OK
Pacote #47051 <0> OK
Pacote #47052 <0> OK
Pacote #47053 <0> OK
Pacote #47054 <0> OK
Pacote #47055 <0> OK
Pacote #47056 <0> OK
Pacote #47057 <0> OK
Pacote #47058 <0> OK
Pacote #47059 <0> OK
Pacote #47060 <0> OK
Pacote #47061 <0> OK
Pacote #47062 <0> OK
Pacote #47063 <0> OK
Pacote #47064 <0> OK
Pacote #47065 <0> OK
Pacote #47066 <0> OK
Pacote #47067 <0> OK
Pacote #47068 <0> OK
Pacote #47069 <0> OK
Pacote #47070 <0> OK
Pacote #47071 <0> OK
Pacote #47072 <0> OK
Pacote #47073 <0> OK
Pacote #47074 <0> OK
Pacote #47075 <0> OK
Pacote #47076 <0> OK
Pacote #47077 <0> OK
Pacote #47078 <0> OK
Pacote #47079 <0> OK
Pacote #47080 <0> OK
Pacote #47081 <0> OK
Pacote #47082 <0> OK
Pacote #47083 <0> OK
Pacote #47084 <0> OK
Pacote #47085 <0> OK
Pacote #47086 <0> OK
Pacote #47087 <0> OK
Pacote #47088 <0> OK
Pacote #47089 <0> OK
Pacote #47090 <0> OK
Pacote #47091 <0> OK
Pacote #47092 <0> OK
Pacote #47093 <0> OK
Pacote #47094 <0> OK
Pacote #47095 <0> OK
Pacote #47096 <0> OK
Pacote #47097 <0> OK
Pacote #47098 <0> OK
Pacote #47099 <0> OK
Pacote #47100 <0> OK
Pacote #47101 <0> OK
Pacote #47102 <0> OK
Pacote #47103 <0> OK
Pacote #47104 <0> OK
Pacote #47105 <0> OK
Pacote #47106 <0> OK
Pacote #47107 <0> OK
Pacote #47108 <0> OK
Pacote #47109 <0> OK
Pacote #47110 <0> OK
Pacote #47111 <0> OK
Pacote #47112 <0> OK
Pacote #47113 <0> OK
Pacote #47114 <0> OK
Pacote #47115 <0> OK
Pacote #47116 <0> OK
Pacote #47117 <0> OK
Pacote #47118 <0> OK
Pacote #47119 <0> OK
Pacote #47120 <0> OK
Pacote #47121 <0> OK
Pacote #47122 <0> OK
Pacote #47123 <0> OK
Pacote #47124 <0> OK
Pacote #47125 <0> OK
Pacote #47126 <0> OK
Pacote #47127 <0> OK
Pacote #47128 <0> OK
Pacote #47129 <0> OK
Pacote #47130 <0> OK
Pacote #47131 <0> OK
Pacote #47132 <0> OK
Pacote #47133 <0> OK
Pacote #47134 <0> OK
Pacote #47135 <0> OK
Pacote #47136 <0> OK
Pacote #47137 <0> OK
Pacote #47138 <0> OK
Pacote #47139 <0> OK
Pacote #47140 <0> OK
Pacote #47141 <0> OK
Pacote #47142 <0> OK
Pacote #47143 <0> OK
Pacote #47144 <0> OK
Pacote #47145 <0> OK
Pacote #47146 <0> OK
Pacote #47147 <0> OK
Pacote #47148 <0> OK
Pacote #47149 <0> OK
Pacote #47150 <0> OK
Pacote #47151 <0> OK
Pacote #47152 <0> OK
Pacote #47153 <0> OK
Pacote #47154 <0> OK
Pacote #47155 <0> OK
Pacote #47156 <0> OK
Pacote #47157 <0> OK
Pacote #47158 <0> OK
Pacote #47159 <0> OK
Pacote #47160 <0> OK
Pacote #47161 <0> OK
Pacote #47162 <0> OK
Pacote #47163 <0> OK
Pacote #47164 <0> OK
Pacote #47165 <0> OK
Pacote #47166 <0> OK
Pacote #47167 <0> OK
Pacote #47168 <0> OK
Pacote #47169 <0> OK
Pacote #47170 <0> OK
Pacote #47171 <0> OK
Pacote #47172 <0> OK
Pacote #47173 <0> OK
Pacote #47174 <0> OK
Pacote #47175 <0> OK
Pacote #47176 <0> OK
Pacote #47177 <0> OK
Pacote #47178 <0> OK
Pacote #47179 <0> OK
Pacote #47180 <0> OK
Pacote #47181 <0> OK
Pacote #47182 <0> OK
Pacote #47183 <0> OK
Pacote #47184 <0> OK
Pacote #47185 <0> OK
Pacote #47186 <0> OK
Pacote #47187 <0> OK
Pacote #47188 <0> OK
Pacote #47189 <0> OK
Pacote #47190 <0> OK
Pacote #47191 <0> OK
Pacote #47192 <0> OK
Pacote #47193 <0> OK
Pacote #47194 <0> OK
Pacote #47195 <0> OK
Pacote #47196 <0> OK
Pacote #47197 <0> OK
Pacote #47198 <0> OK
Pacote #47199 <0> OK
Pacote #47200 <0> OK
Pacote #47201 <0> OK
Pacote #47202 <0> OK
Pacote #47203 <0> OK
Pacote #47204 <0> OK
Pacote #47205 <0> OK
Pacote #47206 <0> OK
Pacote #47207 <0> OK
Pacote #47208 <0> OK
Pacote #47209 <0> OK
Pacote #47210 <0> OK
Pacote #47211 <0> OK
Pacote #47212 <0> OK
Pacote #47213 <0> OK
Pacote #47214 <0> OK
Pacote #47215 <0> OK
Pacote #47216 <0> OK
Pacote #47217 <0> OK
Pacote #47218 <0> OK
Pacote #47219 <0> OK
Pacote #47220 <0> OK
Pacote #47221 <0> OK
Pacote #47222 <0> OK
Pacote #47223 <0> OK
Pacote #47224 <0> OK
Pacote #47225 <0> OK
Pacote #47226 <0> OK
Pacote #47227 <0> OK
Pacote #47228 <0> OK
Pacote #47229 <0> OK
Pacote #47230 <0> OK
Pacote #47231 <0> OK
Pacote #47232 <0> OK
Pacote #47233 <0> OK
Pacote #47234 <0> OK
Pacote #47235 <0> OK
Pacote #47236 <0> OK
Pacote #47237 <0> OK
Pacote #47238 <0> OK
Pacote #47239 <0> OK
Pacote #47240 <0> OK
Pacote #47241 <0> OK
Pacote #47242 <0> OK
Pacote #47243 <0> OK
Pacote #47244 <0> OK
Pacote #47245 <0> OK
Pacote #47246 <0> OK
Pacote #47247 <0> OK
Pacote #47248 <0> OK
Pacote #47249 <0> OK
Pacote #47250 <0> OK
Pacote #47251 <0> OK
Pacote #47252 <0> OK
Pacote #47253 <0> OK
Pacote #47254 <0> OK
Pacote #47255 <0> OK
Pacote #47256 <0> OK
Pacote #47257 <0> OK
Pacote #47258 <0> OK
Pacote #47259 <0> OK
Pacote #47260 <0> OK
Pacote #47261 <0> OK
Pacote #47262 <0> OK
Pacote #47263 <0> OK
Pacote #47264 <0> OK
Pacote #47265 <0> OK
Pacote #47266 <0> OK
Pacote #47267 <0> OK
Pacote #47268 <0> OK
Pacote #47269 <0> OK
Pacote #47270 <0> OK
Pacote #47271 <0> OK
Pacote #47272 <0> OK
Pacote #47273 <0> OK
Pacote #47274 <0> OK
Pacote #47275 <0> OK
Pacote #47276 <0> OK
Pacote #47277 <0> OK
Pacote #47278 <0> OK
Pacote #47279 <0> OK
Pacote #47280 <0> OK
Pacote #47281 <0> OK
Pacote #47282 <0> OK
Pacote #47283 <0> OK
Pacote #47284 <0> OK
Pacote #47285 <0> OK
Pacote #47286 <0> OK
Pacote #47287 <0> OK
Pacote #47288 <0> OK
Pacote #47289 <0> OK
Pacote #47290 <0> OK
Pacote #47291 <0> OK
Pacote #47292 <0> OK
Pacote #47293 <0> OK
Pacote #47294 <0> OK
Pacote #47295 <0> OK
Pacote #47296 <0> OK
Pacote #47297 <0> OK
Pacote #47298 <0> OK
Pacote #47299 <0> OK
Pacote #47300 <0> OK
Pacote #47301 <0> OK
Pacote #47302 <0> OK
Pacote #47303 <0> OK
Pacote #47304 <0> OK
Pacote #47305 <0> OK
Pacote #47306 <0> OK
Pacote #47307 <0> OK
Pacote #47308 <0> OK
Pacote #47309 <0> OK
Pacote #47310 <0> OK
Pacote #47311 <0> OK
Pacote #47312 <0> OK
Pacote #47313 <0> OK
Pacote #47314 <0> OK
Pacote #47315 <0> OK
Pacote #47316 <0> OK
Pacote #47317 <0> OK
Pacote #47318 <0> OK
Pacote #47319 <0> OK
Pacote #47320 <0> OK
Pacote #47321 <0> OK
Pacote #47322 <0> OK
Pacote #47323 <0> OK
Pacote #47324 <0> OK
Pacote #47325 <0> OK
Pacote #47326 <0> OK
Pacote #47327 <0> OK
Pacote #47328 <0> OK
Pacote #47329 <0> OK
Pacote #47330 <0> OK
Pacote #47331 <0> OK
Pacote #47332 <0> OK
Pacote #47333 <0> OK
Pacote #47334 <0> OK
Pacote #47335 <0> OK
Pacote #47336 <0> OK
Pacote #47337 <0> OK
Pacote #47338 <0> OK
Pacote #47339 <0> OK
Pacote #47340 <0> OK
Pacote #47341 <0> OK
Pacote #47342 <0> OK
Pacote #47343 <0> OK
Pacote #47344 <0> OK
Pacote #47345 <0> OK
Pacote #47346 <0> OK
Pacote #47347 <0> OK
Pacote #47348 <0> OK
Pacote #47349 <0> OK
Pacote #47350 <0> OK
Pacote #47351 <0> OK
Pacote #47352 <0> OK
Pacote #47353 <0> OK
Pacote #47354 <0> OK
Pacote #47355 <0> OK
Pacote #47356 <0> OK
Pacote #47357 <0> OK
Pacote #47358 <0> OK
Pacote #47359 <0> OK
Pacote #47360 <0> OK
Pacote #47361 <0> OK
Pacote #47362 <0> OK
Pacote #47363 <0> OK
Pacote #47364 <0> OK
Pacote #47365 <0> OK
Pacote #47366 <0> OK
Pacote #47367 <0> OK
Pacote #47368 <0> OK
Pacote #47369 <0> OK
Pacote #47370 <0> OK
Pacote #47371 <0> OK
Pacote #47372 <0> OK
Pacote #47373 <0> OK
Pacote #47374 <0> OK
Pacote #47375 <0> OK
Pacote #47376 <0> OK
Pacote #47377 <0> OK
Pacote #47378 <0> OK
Pacote #47379 <0> OK
Pacote #47380 <0> OK
Pacote #47381 <0> OK
Pacote #47382 <0> OK
Pacote #47383 <0> OK
Pacote #47384 <0> OK
Pacote #47385 <0> OK
Pacote #47386 <0> OK
Pacote #47387 <0> OK
Pacote #47388 <0> OK
Pacote #47389 <0> OK
Pacote #47390 <0> OK
Pacote #47391 <0> OK
Pacote #47392 <0> OK
Pacote #47393 <0> OK
Pacote #47394 <0> OK
Pacote #47395 <0> OK
Pacote #47396 <0> OK
Pacote #47397 <0> OK
Pacote #47398 <0> OK
Pacote #47399 <0> OK
Pacote #47400 <0> OK
Pacote #47401 <0> OK
Pacote #47402 <0> OK
Pacote #47403 <0> OK
Pacote #47404 <0> OK
Pacote #47405 <0> OK
Pacote #47406 <0> OK
Pacote #47407 <0> OK
Pacote #47408 <0> OK
Pacote #47409 <0> OK
Pacote #47410 <0> OK
Pacote #47411 <0> OK
Pacote #47412 <0> OK
Pacote #47413 <0> OK
Pacote #47414 <0> OK
Pacote #47415 <0> OK
Pacote #47416 <0> OK
Pacote #47417 <0> OK
Pacote #47418 <0> OK
Pacote #47419 <0> OK
Pacote #47420 <0> OK
Pacote #47421 <0> OK
Pacote #47422 <0> OK
Pacote #47423 <0> OK
Pacote #47424 <0> OK
Pacote #47425 <0> OK
Pacote #47426 <0> OK
Pacote #47427 <0> OK
Pacote #47428 <0> OK
Pacote #47429 <0> OK
Pacote #47430 <0> OK
Pacote #47431 <0> OK
Pacote #47432 <0> OK
Pacote #47433 <0> OK
Pacote #47434 <0> OK
Pacote #47435 <0> OK
Pacote #47436 <0> OK
Pacote #47437 <0> OK
Pacote #47438 <0> OK
Pacote #47439 <0> OK
Pacote #47440 <0> OK
Pacote #47441 <0> OK
Pacote #47442 <0> OK
Pacote #47443 <0> OK
Pacote #47444 <0> OK
Pacote #47445 <0> OK
Pacote #47446 <0> OK
Pacote #47447 <0> OK
Pacote #47448 <0> OK
Pacote #47449 <0> OK
Pacote #47450 <0> OK
Pacote #47451 <0> OK
Pacote #47452 <0> OK
Pacote #47453 <0> OK
Pacote #47454 <0> OK
Pacote #47455 <0> OK
Pacote #47456 <0> OK
Pacote #47457 <0> OK
Pacote #47458 <0> OK
Pacote #47459 <0> OK
Pacote #47460 <0> OK
Pacote #47461 <0> OK
Pacote #47462 <0> OK
Pacote #47463 <0> OK
Pacote #47464 <0> OK
Pacote #47465 <0> OK
Pacote #47466 <0> OK
Pacote #47467 <0> OK
Pacote #47468 <0> OK
Pacote #47469 <0> OK
Pacote #47470 <0> OK
Pacote #47471 <0> OK
Pacote #47472 <0> OK
Pacote #47473 <0> OK
Pacote #47474 <0> OK
Pacote #47475 <0> OK
Pacote #47476 <0> OK
Pacote #47477 <0> OK
Pacote #47478 <0> OK
Pacote #47479 <0> OK
Pacote #47480 <0> OK
Pacote #47481 <0> OK
Pacote #47482 <0> OK
Pacote #47483 <0> OK
Pacote #47484 <0> OK
Pacote #47485 <0> OK
Pacote #47486 <0> OK
Pacote #47487 <0> OK
Pacote #47488 <0> OK
Pacote #47489 <0> OK
Pacote #47490 <0> OK
Pacote #47491 <0> OK
Pacote #47492 <0> OK
Pacote #47493 <0> OK
Pacote #47494 <0> OK
Pacote #47495 <0> OK
Pacote #47496 <0> OK
Pacote #47497 <0> OK
Pacote #47498 <0> OK
Pacote #47499 <0> OK
Pacote #47500 <0> OK
Pacote #47501 <0> OK
Pacote #47502 <0> OK
Pacote #47503 <0> OK
Pacote #47504 <0> OK
Pacote #47505 <0> OK
Pacote #47506 <0> OK
Pacote #47507 <0> OK
Pacote #47508 <0> OK
Pacote #47509 <0> OK
Pacote #47510 <0> OK
Pacote #47511 <0> OK
Pacote #47512 <0> OK
Pacote #47513 <0> OK
Pacote #47514 <0> OK
Pacote #47515 <0> OK
Pacote #47516 <0> OK
Pacote #47517 <0> OK
Pacote #47518 <0> OK
Pacote #47519 <0> OK
Pacote #47520 <0> OK
Pacote #47521 <0> OK
Pacote #47522 <0> OK
Pacote #47523 <0> OK
Pacote #47524 <0> OK
Pacote #47525 <0> OK
Pacote #47526 <0> OK
Pacote #47527 <0> OK
Pacote #47528 <0> OK
Pacote #47529 <0> OK
Pacote #47530 <0> OK
Pacote #47531 <0> OK
Pacote #47532 <0> OK
Pacote #47533 <0> OK
Pacote #47534 <0> OK
Pacote #47535 <0> OK
Pacote #47536 <0> OK
Pacote #47537 <0> OK
Pacote #47538 <0> OK
Pacote #47539 <0> OK
Pacote #47540 <0> OK
Pacote #47541 <0> OK
Pacote #47542 <0> OK
Pacote #47543 <0> OK
Pacote #47544 <0> OK
Pacote #47545 <0> OK
Pacote #47546 <0> OK
Pacote #47547 <0> OK
Pacote #47548 <0> OK
Pacote #47549 <0> OK
Pacote #47550 <0> OK
Pacote #47551 <0> OK
Pacote #47552 <0> OK
Pacote #47553 <0> OK
Pacote #47554 <0> OK
Pacote #47555 <0> OK
Pacote #47556 <0> OK
Pacote #47557 <0> OK
Pacote #47558 <0> OK
Pacote #47559 <0> OK
Pacote #47560 <0> OK
Pacote #47561 <0> OK
Pacote #47562 <0> OK
Pacote #47563 <0> OK
Pacote #47564 <0> OK
Pacote #47565 <0> OK
Pacote #47566 <0> OK
Pacote #47567 <0> OK
Pacote #47568 <0> OK
Pacote #47569 <0> OK
Pacote #47570 <0> OK
Pacote #47571 <0> OK
Pacote #47572 <0> OK
Pacote #47573 <0> OK
Pacote #47574 <0> OK
Pacote #47575 <0> OK
Pacote #47576 <0> OK
Pacote #47577 <0> OK
Pacote #47578 <0> OK
Pacote #47579 <0> OK
Pacote #47580 <0> OK
Pacote #47581 <0> OK
Pacote #47582 <0> OK
Pacote #47583 <0> OK
Pacote #47584 <0> OK
Pacote #47585 <0> OK
Pacote #47586 <0> OK
Pacote #47587 <0> OK
Pacote #47588 <0> OK
Pacote #47589 <0> OK
Pacote #47590 <0> OK
Pacote #47591 <0> OK
Pacote #47592 <0> OK
Pacote #47593 <0> OK
Pacote #47594 <0> OK
Pacote #47595 <0> OK
Pacote #47596 <0> OK
Pacote #47597 <0> OK
Pacote #47598 <0> OK
Pacote #47599 <0> OK
Pacote #47600 <0> OK
Pacote #47601 <0> OK
Pacote #47602 <0> OK
Pacote #47603 <0> OK
Pacote #47604 <0> OK
Pacote #47605 <0> OK
Pacote #47606 <0> OK
Pacote #47607 <0> OK
Pacote #47608 <0> OK
Pacote #47609 <0> OK
Pacote #47610 <0> OK
Pacote #47611 <0> OK
Pacote #47612 <0> OK
Pacote #47613 <0> OK
Pacote #47614 <0> OK
Pacote #47615 <0> OK
Pacote #47616 <0> OK
Pacote #47617 <0> OK
Pacote #47618 <0> OK
Pacote #47619 <0> OK
Pacote #47620 <0> OK
Pacote #47621 <0> OK
Pacote #47622 <0> OK
Pacote #47623 <0> OK
Pacote #47624 <0> OK
Pacote #47625 <0> OK
Pacote #47626 <0> OK
Pacote #47627 <0> OK
Pacote #47628 <0> OK
Pacote #47629 <0> OK
Pacote #47630 <0> OK
Pacote #47631 <0> OK
Pacote #47632 <0> OK
Pacote #47633 <0> OK
Pacote #47634 <0> OK
Pacote #47635 <0> OK
Pacote #47636 <0> OK
Pacote #47637 <0> OK
Pacote #47638 <0> OK
Pacote #47639 <0> OK
Pacote #47640 <0> OK
Pacote #47641 <0> OK
Pacote #47642 <0> OK
Pacote #47643 <0> OK
Pacote #47644 <0> OK
Pacote #47645 <0> OK
Pacote #47646 <0> OK
Pacote #47647 <0> OK
Pacote #47648 <0> OK
Pacote #47649 <0> OK
Pacote #47650 <0> OK
Pacote #47651 <0> OK
Pacote #47652 <0> OK
Pacote #47653 <0> OK
Pacote #47654 <0> OK
Pacote #47655 <0> OK
Pacote #47656 <0> OK
Pacote #47657 <0> OK
Pacote #47658 <0> OK
Pacote #47659 <0> OK
Pacote #47660 <0> OK
Pacote #47661 <0> OK
Pacote #47662 <0> OK
Pacote #47663 <0> OK
Pacote #47664 <0> OK
Pacote #47665 <0> OK
Pacote #47666 <0> OK
Pacote #47667 <0> OK
Pacote #47668 <0> OK
Pacote #47669 <0> OK
Pacote #47670 <0> OK
Pacote #47671 <0> OK
Pacote #47672 <0> OK
Pacote #47673 <0> OK
Pacote #47674 <0> OK
Pacote #47675 <0> OK
Pacote #47676 <0> OK
Pacote #47677 <0> OK
Pacote #47678 <0> OK
Pacote #47679 <0> OK
Pacote #47680 <0> OK
Pacote #47681 <0> OK
Pacote #47682 <0> OK
Pacote #47683 <0> OK
Pacote #47684 <0> OK
Pacote #47685 <0> OK
Pacote #47686 <0> OK
Pacote #47687 <0> OK
Pacote #47688 <0> OK
Pacote #47689 <0> OK
Pacote #47690 <0> OK
Pacote #47691 <0> OK
Pacote #47692 <0> OK
Pacote #47693 <0> OK
Pacote #47694 <0> OK
Pacote #47695 <0> OK
Pacote #47696 <0> OK
Pacote #47697 <0> OK
Pacote #47698 <0> OK
Pacote #47699 <0> OK
Pacote #47700 <0> OK
Pacote #47701 <0> OK
Pacote #47702 <0> OK
Pacote #47703 <0> OK
Pacote #47704 <0> OK
Pacote #47705 <0> OK
Pacote #47706 <0> OK
Pacote #47707 <0> OK
Pacote #47708 <0> OK
Pacote #47709 <0> OK
Pacote #47710 <0> OK
Pacote #47711 <0> OK
Pacote #47712 <0> OK
Pacote #47713 <0> OK
Pacote #47714 <0> OK
Pacote #47715 <0> OK
Pacote #47716 <0> OK
Pacote #47717 <0> OK
Pacote #47718 <0> OK
Pacote #47719 <0> OK
Pacote #47720 <0> OK
Pacote #47721 <0> OK
Pacote #47722 <0> OK
Pacote #47723 <0> OK
Pacote #47724 <0> OK
Pacote #47725 <0> OK
Pacote #47726 <0> OK
Pacote #47727 <0> OK
Pacote #47728 <0> OK
Pacote #47729 <0> OK
Pacote #47730 <0> OK
Pacote #47731 <0> OK
Pacote #47732 <0> OK
Pacote #47733 <0> OK
Pacote #47734 <0> OK
Pacote #47735 <0> OK
Pacote #47736 <0> OK
Pacote #47737 <0> OK
Pacote #47738 <0> OK
Pacote #47739 <0> OK
Pacote #47740 <0> OK
Pacote #47741 <0> OK
Pacote #47742 <0> OK
Pacote #47743 <0> OK
Pacote #47744 <0> OK
Pacote #47745 <0> OK
Pacote #47746 <0> OK
Pacote #47747 <0> OK
Pacote #47748 <0> OK
Pacote #47749 <0> OK
Pacote #47750 <0> OK
Pacote #47751 <0> OK
Pacote #47752 <0> OK
Pacote #47753 <0> OK
Pacote #47754 <0> OK
Pacote #47755 <0> OK
Pacote #47756 <0> OK
Pacote #47757 <0> OK
Pacote #47758 <0> OK
Pacote #47759 <0> OK
Pacote #47760 <0> OK
Pacote #47761 <0> OK
Pacote #47762 <0> OK
Pacote #47763 <0> OK
Pacote #47764 <0> OK
Pacote #47765 <0> OK
Pacote #47766 <0> OK
Pacote #47767 <0> OK
Pacote #47768 <0> OK
Pacote #47769 <0> OK
Pacote #47770 <0> OK
Pacote #47771 <0> OK
Pacote #47772 <0> OK
Pacote #47773 <0> OK
Pacote #47774 <0> OK
Pacote #47775 <0> OK
Pacote #47776 <0> OK
Pacote #47777 <0> OK
Pacote #47778 <0> OK
Pacote #47779 <0> OK
Pacote #47780 <0> OK
Pacote #47781 <0> OK
Pacote #47782 <0> OK
Pacote #47783 <0> OK
Pacote #47784 <0> OK
Pacote #47785 <0> OK
Pacote #47786 <0> OK
Pacote #47787 <0> OK
Pacote #47788 <0> OK
Pacote #47789 <0> OK
Pacote #47790 <0> OK
Pacote #47791 <0> OK
Pacote #47792 <0> OK
Pacote #47793 <0> OK
Pacote #47794 <0> OK
Pacote #47795 <0> OK
Pacote #47796 <0> OK
Pacote #47797 <0> OK
Pacote #47798 <0> OK
Pacote #47799 <0> OK
Pacote #47800 <0> OK
Pacote #47801 <0> OK
Pacote #47802 <0> OK
Pacote #47803 <0> OK
Pacote #47804 <0> OK
Pacote #47805 <0> OK
Pacote #47806 <0> OK
Pacote #47807 <0> OK
Pacote #47808 <0> OK
Pacote #47809 <0> OK
Pacote #47810 <0> OK
Pacote #47811 <0> OK
Pacote #47812 <0> OK
Pacote #47813 <0> OK
Pacote #47814 <0> OK
Pacote #47815 <0> OK
Pacote #47816 <0> OK
Pacote #47817 <0> OK
Pacote #47818 <0> OK
Pacote #47819 <0> OK
Pacote #47820 <0> OK
Pacote #47821 <0> OK
Pacote #47822 <0> OK
Pacote #47823 <0> OK
Pacote #47824 <0> OK
Pacote #47825 <0> OK
Pacote #47826 <0> OK
Pacote #47827 <0> OK
Pacote #47828 <0> OK
Pacote #47829 <0> OK
Pacote #47830 <0> OK
Pacote #47831 <0> OK
Pacote #47832 <0> OK
Pacote #47833 <0> OK
Pacote #47834 <0> OK
Pacote #47835 <0> OK
Pacote #47836 <0> OK
Pacote #47837 <0> OK
Pacote #47838 <0> OK
Pacote #47839 <0> OK
Pacote #47840 <0> OK
Pacote #47841 <0> OK
Pacote #47842 <0> OK
Pacote #47843 <0> OK
Pacote #47844 <0> OK
Pacote #47845 <0> OK
Pacote #47846 <0> OK
Pacote #47847 <0> OK
Pacote #47848 <0> OK
Pacote #47849 <0> OK
Pacote #47850 <0> OK
Pacote #47851 <0> OK
Pacote #47852 <0> OK
Pacote #47853 <0> OK
Pacote #47854 <0> OK
Pacote #47855 <0> OK
Pacote #47856 <0> OK
Pacote #47857 <0> OK
Pacote #47858 <0> OK
Pacote #47859 <0> OK
Pacote #47860 <0> OK
Pacote #47861 <0> OK
Pacote #47862 <0> OK
Pacote #47863 <0> OK
Pacote #47864 <0> OK
Pacote #47865 <0> OK
Pacote #47866 <0> OK
Pacote #47867 <0> OK
Pacote #47868 <0> OK
Pacote #47869 <0> OK
